pkt_i,len,iat,dir
73539,1440,180,-1
73540,20,11,1
73541,1276,18,-1
73542,1440,189,-1
73543,20,5,1
73544,1276,15,-1
73545,563,91,1
73546,20,42,-1
73547,1358,10462,-1
73548,20,38978,1
73549,1440,52028,-1
73550,1251,49,-1
73551,20,12,1
73552,1358,81,-1
73553,20,263,1
73554,1440,338,-1
73555,1276,23,-1
73556,20,7,1
73557,1440,211,-1
73558,1276,24,-1
73559,20,7,1
73560,1440,206,-1
73561,1276,12,-1
73562,20,8,1
73563,1440,267,-1
73564,1276,12,-1
73565,20,9,1
73566,1440,214,-1
73567,1276,15,-1
73568,20,7,1
73569,563,2830,1
73570,20,93,-1
73571,1358,11463,-1
73572,563,337,1
73573,20,164,-1
73574,1358,473,-1
73575,20,38832,1
73576,1358,47666,-1
73577,1358,987,-1
73578,20,16,1
73579,1440,229,-1
73580,1276,24,-1
73581,20,9,1
73582,1440,180,-1
73583,1276,10,-1
73584,20,7,1
73585,1440,270,-1
73586,1276,41,-1
73587,20,12,1
73588,1440,264,-1
73589,1276,15,-1
73590,20,15,1
73591,1440,88,-1
73592,1276,5,-1
73593,20,6,1
73594,563,463,1
73595,20,137,-1
73596,1046,22188,-1
73597,20,39377,1
73598,1440,30742,-1
73599,1276,47,-1
73600,20,11,1
73601,1358,75,-1
73602,20,175,1
73603,1440,104,-1
73604,1440,23,-1
73605,20,7,1
73606,1194,21,-1
73607,1440,163,-1
73608,20,10,1
73609,1276,19,-1
73610,20,108,1
73611,1440,116,-1
73612,1276,19,-1
73613,20,7,1
73614,1440,199,-1
73615,1276,10,-1
73616,20,7,1
73617,563,2816,1
73618,20,87,-1
73619,1358,10704,-1
73620,20,38518,1
73621,1304,4991,-1
73622,20,127,1
73623,563,1914,1
73624,20,84,-1
73625,563,1090,1
73626,20,56,-1
73627,1358,51871,-1
73628,1440,1085,-1
73629,20,17,1
73630,1276,36,-1
73631,1440,209,-1
73632,20,15,1
73633,1276,21,-1
73634,1440,163,-1
73635,20,12,1
73636,1276,19,-1
73637,1440,199,-1
73638,20,11,1
73639,1276,25,-1
73640,1440,253,-1
73641,1276,6,-1
73642,563,6,1
73643,20,32,1
73644,20,17,-1
73645,1358,190,-1
73646,563,92,1
73647,20,84,-1
73648,1077,7785,1
73649,20,145,-1
73650,1358,2470,-1
73651,1077,24882,1
73652,20,149,-1
73653,1333,35007,-1
73654,1440,11496,-1
73655,20,40,1
73656,1276,38,-1
73657,1440,61,-1
73658,20,9,1
73659,1276,17,-1
73660,1440,313,-1
73661,20,17,1
73662,1276,89,-1
73663,1440,97,-1
73664,20,6,1
73665,1276,18,-1
73666,1440,277,-1
73667,20,20,1
73668,1276,39,-1
73669,1440,147,-1
73670,20,11,1
73671,1276,25,-1
73672,563,7235,1
73673,20,108,-1
73674,1358,96,-1
73675,20,38686,1
73676,1440,43634,-1
73677,1276,30,-1
73678,20,10,1
73679,563,245,1
73680,20,137,-1
73681,1440,300,-1
73682,1276,24,-1
73683,20,7,1
73684,1440,220,-1
73685,1276,50,-1
73686,20,7,1
73687,1440,156,-1
73688,1276,10,-1
73689,20,6,1
73690,1440,316,-1
73691,1276,22,-1
73692,20,8,1
73693,1440,141,-1
73694,1276,6,-1
73695,20,7,1
73696,1358,245,-1
73697,503,22850,-1
73698,20,44,1
73699,1440,1109,-1
73700,1276,20,-1
73701,20,9,1
73702,1358,145,-1
73703,1440,255,-1
73704,20,24,1
73705,1276,23,-1
73706,563,239,1
73707,20,87,-1
73708,563,19587,1
73709,20,141,-1
73710,1440,72851,-1
73711,1276,96,-1
73712,20,14,1
73713,1440,25,-1
73714,1276,6,-1
73715,20,7,1
73716,1440,228,-1
73717,1276,12,-1
73718,20,7,1
73719,1440,216,-1
73720,1276,13,-1
73721,20,9,1
73722,563,118,1
73723,1440,72,-1
73724,1276,6,-1
73725,20,6,1
73726,20,61,-1
73727,563,14,1
73728,20,54,-1
73729,1440,78,-1
73730,1276,6,-1
73731,20,5,1
73732,1440,10994,-1
73733,1276,41,-1
73734,20,10,1
73735,45,21930,-1
73736,20,39008,1
73737,1440,19005,-1
73738,1276,0,-1
73739,20,0,1
73740,1358,0,-1
73741,1440,0,-1
73742,20,0,1
73743,1276,0,-1
73744,1440,0,-1
73745,20,0,1
73746,1276,0,-1
73747,1440,0,-1
73748,20,0,1
73749,1276,0,-1
73750,1440,0,-1
73751,20,0,1
73752,1276,0,-1
73753,1358,0,-1
73754,20,0,1
73755,563,4979,1
73756,20,184,-1
73757,563,630,1
73758,20,102,-1
73759,1358,6468,-1
73760,20,36665,1
73761,1333,20950,-1
73762,20,149,1
73763,1358,32389,-1
73764,1440,474,-1
73765,20,16,1
73766,1276,38,-1
73767,1440,133,-1
73768,20,11,1
73769,1276,19,-1
73770,20,237,1
73771,1440,26,-1
73772,1276,10,-1
73773,20,7,1
73774,1440,176,-1
73775,1276,17,-1
73776,20,7,1
73777,1440,236,-1
73778,1276,12,-1
73779,20,6,1
73780,1358,276,-1
73781,20,1410,1
73782,563,84,1
73783,20,173,-1
73784,1358,7862,-1
73785,20,39248,1
73786,1333,44490,-1
73787,20,287,1
73788,563,88,1
73789,20,143,-1
73790,1440,1905,-1
73791,1276,22,-1
73792,20,10,1
73793,1440,156,-1
73794,1276,20,-1
73795,20,6,1
73796,1440,243,-1
73797,1276,15,-1
73798,20,10,1
73799,563,30,1
73800,20,123,-1
73801,1440,9,-1
73802,1276,4,-1
73803,20,6,1
73804,1440,259,-1
73805,1276,13,-1
73806,20,6,1
73807,1440,205,-1
73808,1276,5,-1
73809,20,7,1
73810,563,314,1
73811,20,83,-1
73812,1358,9251,-1
73813,563,1878,1
73814,20,113,-1
73815,1440,86686,-1
73816,1276,50,-1
73817,20,12,1
73818,1440,97,-1
73819,1276,10,-1
73820,20,10,1
73821,1440,205,-1
73822,1276,35,-1
73823,20,8,1
73824,1440,413,-1
73825,1276,5,-1
73826,20,6,1
73827,1440,294,-1
73828,1276,27,-1
73829,20,10,1
73830,1440,134,-1
73831,1276,9,-1
73832,20,9,1
73833,1358,197,-1
73834,563,255,1
73835,20,106,-1
73836,1358,9610,-1
73837,1279,15014,-1
73838,20,19,1
73839,1440,73497,-1
73840,1276,48,-1
73841,20,13,1
73842,1440,27,-1
73843,1276,7,-1
73844,20,5,1
73845,1440,226,-1
73846,1276,13,-1
73847,20,7,1
73848,1440,265,-1
73849,1276,11,-1
73850,20,7,1
73851,1440,185,-1
73852,1276,46,-1
73853,20,8,1
73854,1440,241,-1
73855,1276,6,-1
73856,20,5,1
73857,563,435,1
73858,20,89,-1
73859,1358,12478,-1
73860,20,39417,1
73861,1304,250,-1
73862,20,119,1
73863,563,247,1
73864,20,154,-1
73865,1440,46710,-1
73866,1276,36,-1
73867,20,10,1
73868,1440,130,-1
73869,1276,7,-1
73870,20,8,1
73871,1440,279,-1
73872,1276,13,-1
73873,20,6,1
73874,1440,168,-1
73875,1276,16,-1
73876,20,6,1
73877,1440,230,-1
73878,1276,19,-1
73879,20,5,1
73880,1440,249,-1
73881,1276,6,-1
73882,20,5,1
73883,1358,11981,-1
73884,20,39373,1
73885,1333,29629,-1
73886,20,220,1
73887,1440,1965,-1
73888,1276,23,-1
73889,20,10,1
73890,1440,495,-1
73891,1276,27,-1
73892,20,11,1
73893,1440,201,-1
73894,1276,12,-1
73895,20,30,1
73896,1440,185,-1
73897,1276,5,-1
73898,20,7,1
73899,1440,239,-1
73900,1276,22,-1
73901,20,6,1
73902,1440,180,-1
73903,1276,9,-1
73904,20,6,1
73905,563,392,1
73906,20,102,-1
73907,1440,18321,-1
73908,1276,45,-1
73909,20,10,1
73910,1440,68,-1
73911,1276,36,-1
73912,20,5,1
73913,1440,279,-1
73914,1276,24,-1
73915,20,9,1
73916,1358,134,-1
73917,1358,7709,-1
73918,20,19,1
73919,1358,84934,-1
73920,1440,164,-1
73921,20,17,1
73922,1276,25,-1
73923,1440,218,-1
73924,20,14,1
73925,1276,34,-1
73926,1440,215,-1
73927,20,12,1
73928,1440,19,-1
73929,1194,5,-1
73930,20,10,1
73931,1440,144,-1
73932,1276,5,-1
73933,20,6,1
73934,1440,259,-1
73935,1276,12,-1
73936,20,7,1
73937,563,38,1
73938,20,105,-1
73939,1358,72,-1
73940,1358,10223,-1
73941,20,34,1
73942,1252,626,-1
73943,563,216,1
73944,20,123,-1
73945,1358,90554,-1
73946,1440,168,-1
73947,20,17,1
73948,1276,25,-1
73949,1440,221,-1
73950,20,16,1
73951,1276,34,-1
73952,1440,149,-1
73953,20,15,1
73954,1440,30,-1
73955,1194,10,-1
73956,20,7,1
73957,1440,179,-1
73958,1276,10,-1
73959,20,9,1
73960,1440,218,-1
73961,1276,10,-1
73962,20,5,1
73963,1480,1315,1
73964,645,60,1
73965,20,92,-1
73966,563,924,1
73967,20,160,-1
73968,1358,5179,-1
73969,1077,5970,1
73970,20,144,-1
73971,1077,667,1
73972,20,77,-1
73973,563,17956,1
73974,20,123,-1
73975,563,59,1
73976,20,38,-1
73977,1333,3378,-1
73978,20,41571,1
73979,563,2959,1
73980,20,103,-1
73981,1440,14332,-1
73982,1276,46,-1
73983,20,25,1
73984,1440,118,-1
73985,1276,25,-1
73986,20,7,1
73987,1440,497,-1
73988,1276,17,-1
73989,20,15,1
73990,1440,152,-1
73991,1276,9,-1
73992,20,7,1
73993,563,169,1
73994,1440,113,-1
73995,1276,26,-1
73996,20,6,1
73997,20,20,-1
73998,1440,149,-1
73999,1276,6,-1
74000,20,7,1
74001,1358,10739,-1
74002,20,39020,1
74003,1304,19593,-1
74004,20,142,1
74005,563,202,1
74006,20,93,-1
74007,1440,29792,-1
74008,1276,51,-1
74009,20,13,1
74010,1440,14,-1
74011,1276,6,-1
74012,20,9,1
74013,1440,204,-1
74014,1276,10,-1
74015,20,6,1
74016,1440,241,-1
74017,1276,29,-1
74018,20,31,1
74019,1440,159,-1
74020,1276,10,-1
74021,20,5,1
74022,1440,261,-1
74023,1276,10,-1
74024,20,7,1
74025,563,403,1
74026,20,61,-1
74027,1358,9258,-1
74028,563,349,1
74029,20,104,-1
74030,1333,86903,-1
74031,1440,2758,-1
74032,20,19,1
74033,1276,35,-1
74034,1440,478,-1
74035,20,10,1
74036,1276,31,-1
74037,1440,128,-1
74038,20,20,1
74039,1276,30,-1
74040,1440,254,-1
74041,20,10,1
74042,1276,19,-1
74043,1440,144,-1
74044,20,11,1
74045,1276,18,-1
74046,563,142,1
74047,1440,139,-1
74048,1276,6,-1
74049,20,8,1
74050,20,15,-1
74051,1358,11245,-1
74052,20,36481,1
74053,1440,48349,-1
74054,1276,46,-1
74055,20,10,1
74056,1440,99,-1
74057,1276,8,-1
74058,20,6,1
74059,1440,260,-1
74060,1276,20,-1
74061,20,16,1
74062,1440,161,-1
74063,1276,7,-1
74064,20,5,1
74065,1440,272,-1
74066,1276,8,-1
74067,20,7,1
74068,1440,267,-1
74069,1440,15,-1
74070,20,5,1
74071,1194,17,-1
74072,20,265,1
74073,1358,10570,-1
74074,1358,159,-1
74075,20,16,1
74076,1358,249,-1
74077,563,168,1
74078,20,154,-1
74079,563,15,1
74080,20,66,-1
74081,563,1166,1
74082,20,81,-1
74083,563,114,1
74084,20,75,-1
74085,145,15518,-1
74086,20,37756,1
74087,1440,33389,-1
74088,1276,49,-1
74089,20,11,1
74090,1358,99,-1
74091,20,50,1
74092,1440,571,-1
74093,1276,21,-1
74094,20,7,1
74095,1440,174,-1
74096,1276,17,-1
74097,20,7,1
74098,1440,260,-1
74099,1276,9,-1
74100,20,6,1
74101,1440,195,-1
74102,1276,17,-1
74103,20,15,1
74104,1358,308,-1
74105,20,16,1
74106,563,6408,1
74107,20,118,-1
74108,563,1093,1
74109,20,268,-1
74110,1440,3167,-1
74111,1276,24,-1
74112,20,8,1
74113,1023,45530,-1
74114,20,36162,1
74115,1440,4375,-1
74116,1276,95,-1
74117,20,15,1
74118,1440,43,-1
74119,1276,5,-1
74120,20,6,1
74121,1440,182,-1
74122,1276,8,-1
74123,20,5,1
74124,563,232,1
74125,1440,71,-1
74126,1276,29,-1
74127,20,16,1
74128,20,19,-1
74129,1440,83,-1
74130,1276,5,-1
74131,20,5,1
74132,1440,255,-1
74133,1276,32,-1
74134,20,5,1
74135,1358,9170,-1
74136,1358,697,-1
74137,20,13,1
74138,509,80049,-1
74139,1440,8116,-1
74140,20,39,1
74141,1276,38,-1
74142,1440,102,-1
74143,20,9,1
74144,1276,18,-1
74145,1440,249,-1
74146,20,15,1
74147,1276,31,-1
74148,1440,174,-1
74149,20,12,1
74150,1276,19,-1
74151,1440,200,-1
74152,20,13,1
74153,1276,20,-1
74154,1077,175,1
74155,1440,35,-1
74156,1276,44,-1
74157,20,7,1
74158,20,20,-1
74159,1480,570,1
74160,1480,53,1
74161,727,29,1
74162,20,49,-1
74163,20,48,-1
74164,1358,8600,-1
74165,1358,940,-1
74166,20,15,1
74167,1440,89028,-1
74168,1276,43,-1
74169,20,10,1
74170,1440,134,-1
74171,1276,10,-1
74172,20,6,1
74173,1440,259,-1
74174,1276,12,-1
74175,20,10,1
74176,1440,220,-1
74177,1276,18,-1
74178,20,7,1
74179,1440,220,-1
74180,1276,12,-1
74181,20,6,1
74182,1440,223,-1
74183,1276,12,-1
74184,20,34,1
74185,1440,13212,-1
74186,1276,49,-1
74187,20,11,1
74188,1358,14,-1
74189,145,4271,-1
74190,20,18,1
74191,563,289,1
74192,20,61,-1
74193,1440,79792,-1
74194,1276,45,-1
74195,20,13,1
74196,1440,134,-1
74197,1276,20,-1
74198,20,7,1
74199,1440,689,-1
74200,1276,22,-1
74201,20,10,1
74202,1440,157,-1
74203,1276,18,-1
74204,20,5,1
74205,1440,219,-1
74206,1276,10,-1
74207,20,6,1
74208,1440,262,-1
74209,1276,9,-1
74210,20,9,1
74211,1440,10154,-1
74212,1276,35,-1
74213,20,11,1
74214,563,432,1
74215,20,149,-1
74216,509,35674,-1
74217,20,36805,1
74218,1440,17513,-1
74219,1276,49,-1
74220,20,11,1
74221,1440,25,-1
74222,1276,7,-1
74223,20,5,1
74224,1440,212,-1
74225,1276,10,-1
74226,20,5,1
74227,1440,226,-1
74228,1276,13,-1
74229,20,9,1
74230,1440,443,-1
74231,1276,7,-1
74232,20,7,1
74233,1077,41,1
74234,20,70,-1
74235,1440,98,-1
74236,1276,41,-1
74237,20,7,1
74238,1440,11592,-1
74239,1276,0,-1
74240,20,0,1
74241,1358,0,-1
74242,20,37608,1
74243,713,23796,-1
74244,20,149,1
74245,1440,23170,-1
74246,1276,0,-1
74247,20,0,1
74248,1440,0,-1
74249,1276,0,-1
74250,20,0,1
74251,1358,0,-1
74252,1440,0,-1
74253,20,0,1
74254,1276,0,-1
74255,1440,0,-1
74256,20,0,1
74257,1276,0,-1
74258,1440,0,-1
74259,20,0,1
74260,1276,0,-1
74261,1358,0,-1
74262,20,0,1
74263,563,5275,1
74264,20,91,-1
74265,1358,7411,-1
74266,1440,236,-1
74267,20,14,1
74268,1440,48,-1
74269,1194,7,-1
74270,20,6,1
74271,1440,86216,-1
74272,1276,33,-1
74273,20,11,1
74274,1358,164,-1
74275,1358,252,-1
74276,20,46,1
74277,1440,665,-1
74278,1276,21,-1
74279,20,11,1
74280,1440,185,-1
74281,1276,20,-1
74282,20,10,1
74283,1440,242,-1
74284,1276,11,-1
74285,20,8,1
74286,1440,237,-1
74287,1276,10,-1
74288,20,9,1
74289,969,3049,-1
74290,1077,348,1
74291,20,140,-1
74292,1440,8834,-1
74293,1276,48,-1
74294,20,16,1
74295,1358,16,-1
74296,563,7833,1
74297,20,144,-1
74298,1440,80625,-1
74299,1276,31,-1
74300,20,8,1
74301,1440,175,-1
74302,1276,10,-1
74303,20,5,1
74304,1440,235,-1
74305,1276,8,-1
74306,20,28,1
74307,1440,212,-1
74308,1276,10,-1
74309,20,7,1
74310,1440,273,-1
74311,1276,17,-1
74312,20,7,1
74313,1440,171,-1
74314,1276,10,-1
74315,20,6,1
74316,1440,14860,-1
74317,1276,32,-1
74318,20,13,1
74319,1440,216,-1
74320,1276,26,-1
74321,20,11,1
74322,563,262,1
74323,20,108,-1
74324,1358,5642,-1
74325,357,7653,-1
74326,20,36,1
74327,1440,65687,-1
74328,1276,52,-1
74329,20,13,1
74330,1440,77,-1
74331,1276,9,-1
74332,20,6,1
74333,1440,225,-1
74334,1276,10,-1
74335,20,6,1
74336,1440,223,-1
74337,1276,25,-1
74338,20,10,1
74339,1440,231,-1
74340,1276,11,-1
74341,20,10,1
74342,1440,285,-1
74343,1276,12,-1
74344,20,10,1
74345,1358,11916,-1
74346,1358,1019,-1
74347,20,15,1
74348,1440,273,-1
74349,1440,56,-1
74350,20,12,1
74351,1194,27,-1
74352,1358,4369,-1
74353,20,45,1
74354,563,313,1
74355,20,155,-1
74356,563,3683,1
74357,20,98,-1
74358,563,1941,1
74359,20,241,-1
74360,563,887,1
74361,20,94,-1
74362,869,35784,-1
74363,1480,456,1
74364,1480,50,1
74365,213,18,1
74366,20,79,-1
74367,20,36,-1
74368,1358,36134,-1
74369,1440,195,-1
74370,20,20,1
74371,1440,28,-1
74372,1194,8,-1
74373,20,7,1
74374,1440,139,-1
74375,1276,8,-1
74376,20,6,1
74377,1440,232,-1
74378,1276,21,-1
74379,20,7,1
74380,1440,270,-1
74381,1276,5,-1
74382,20,7,1
74383,1440,205,-1
74384,1276,5,-1
74385,20,5,1
74386,1077,77,1
74387,20,51,-1
74388,563,1301,1
74389,20,79,-1
74390,1440,9491,-1
74391,1276,43,-1
74392,20,12,1
74393,1440,128,-1
74394,1276,11,-1
74395,20,17,1
74396,1440,253,-1
74397,1276,11,-1
74398,20,8,1
74399,1358,169,-1
74400,1358,481,-1
74401,20,15,1
74402,1480,3518,1
74403,131,106,1
74404,20,133,-1
74405,1358,6881,-1
74406,1480,2897,1
74407,131,32,1
74408,20,134,-1
74409,996,64487,-1
74410,1440,9890,-1
74411,20,18,1
74412,1276,41,-1
74413,1440,158,-1
74414,20,10,1
74415,1276,30,-1
74416,1440,240,-1
74417,20,12,1
74418,1276,18,-1
74419,1440,288,-1
74420,20,10,1
74421,1276,37,-1
74422,1440,79,-1
74423,20,20,1
74424,1276,33,-1
74425,1440,181,-1
74426,20,15,1
74427,1276,25,-1
74428,1440,10982,-1
74429,20,46,1
74430,1276,50,-1
74431,1440,113,-1
74432,20,16,1
74433,1276,27,-1
74434,1440,189,-1
74435,20,16,1
74436,1276,63,-1
74437,1440,196,-1
74438,20,12,1
74439,1276,25,-1
74440,1358,189,-1
74441,20,16,1
74442,1440,6731,-1
74443,1276,46,-1
74444,20,15,1
74445,563,37894,1
74446,20,168,-1
74447,563,906,1
74448,20,110,-1
74449,1077,29447,1
74450,20,153,-1
74451,563,6703,1
74452,20,145,-1
74453,563,633,1
74454,20,168,-1
74455,869,21810,-1
74456,20,36317,1
74457,1440,74202,-1
74458,1276,42,-1
74459,20,11,1
74460,1480,308,1
74461,1159,44,1
74462,20,51,-1
74463,486,17251,-1
74464,20,36093,1
74465,1358,19464,-1
74466,20,138,1
74467,1440,103,-1
74468,1276,21,-1
74469,20,10,1
74470,1440,241,-1
74471,1276,24,-1
74472,20,8,1
74473,1440,174,-1
74474,1276,7,-1
74475,20,7,1
74476,1440,261,-1
74477,1276,17,-1
74478,20,6,1
74479,1440,178,-1
74480,1276,8,-1
74481,20,7,1
74482,1358,208,-1
74483,20,236,1
74484,563,3827,1
74485,20,104,-1
74486,1077,512,1
74487,20,83,-1
74488,563,2838,1
74489,20,80,-1
74490,563,765,1
74491,20,86,-1
74492,563,383,1
74493,20,85,-1
74494,1358,763,-1
74495,1440,260,-1
74496,20,13,1
74497,1276,49,-1
74498,563,4081,1
74499,20,87,-1
74500,563,283,1
74501,20,73,-1
74502,563,2626,1
74503,20,98,-1
74504,563,1435,1
74505,20,99,-1
74506,563,347,1
74507,20,113,-1
74508,563,386,1
74509,20,68,-1
74510,563,1538,1
74511,20,90,-1
74512,713,49149,-1
74513,1440,27673,-1
74514,20,35,1
74515,1276,51,-1
74516,1440,103,-1
74517,20,10,1
74518,1276,20,-1
74519,1440,268,-1
74520,20,10,1
74521,1276,34,-1
74522,1440,162,-1
74523,20,12,1
74524,1276,20,-1
74525,1440,283,-1
74526,20,12,1
74527,1276,20,-1
74528,1440,195,-1
74529,20,9,1
74530,1276,31,-1
74531,563,4570,1
74532,20,116,-1
74533,563,189,1
74534,20,60,-1
74535,563,76,1
74536,20,110,-1
74537,1358,6440,-1
74538,1440,226,-1
74539,20,15,1
74540,1276,23,-1
74541,1440,196,-1
74542,20,10,1
74543,1276,33,-1
74544,1077,26231,1
74545,20,160,-1
74546,563,91,1
74547,20,101,-1
74548,410,60124,-1
74549,1358,3637,-1
74550,20,15,1
74551,1358,506,-1
74552,20,36641,1
74553,1440,66451,-1
74554,1276,48,-1
74555,20,16,1
74556,1440,41,-1
74557,1276,9,-1
74558,20,10,1
74559,1440,267,-1
74560,1276,11,-1
74561,20,8,1
74562,1440,190,-1
74563,1276,10,-1
74564,20,9,1
74565,1440,228,-1
74566,1276,10,-1
74567,20,8,1
74568,563,429,1
74569,1440,3,-1
74570,1440,8,-1
74571,1194,4,-1
74572,20,19,1
74573,20,74,-1
74574,1077,455,1
74575,20,127,-1
74576,563,422,1
74577,20,75,-1
74578,563,2409,1
74579,20,133,-1
74580,563,71,1
74581,20,83,-1
74582,563,798,1
74583,20,82,-1
74584,563,1579,1
74585,20,113,-1
74586,563,2358,1
74587,20,233,-1
74588,563,843,1
74589,20,78,-1
74590,563,308,1
74591,20,66,-1
74592,563,262,1
74593,20,87,-1
74594,563,267,1
74595,20,71,-1
74596,563,110,1
74597,20,84,-1
74598,563,3242,1
74599,20,176,-1
74600,1440,1438,-1
74601,1276,28,-1
74602,20,10,1
74603,406,2813,-1
74604,1480,4960,1
74605,131,41,1
74606,20,133,-1
74607,1358,6075,-1
74608,20,38128,1
74609,1440,23016,-1
74610,1276,57,-1
74611,20,18,1
74612,1440,155,-1
74613,1276,9,-1
74614,20,7,1
74615,1480,370,1
74616,131,42,1
74617,20,46,-1
74618,1440,25079,-1
74619,1276,46,-1
74620,20,12,1
74621,1480,515,1
74622,131,55,1
74623,20,94,-1
74624,563,3881,1
74625,20,112,-1
74626,1108,24744,-1
74627,1480,2807,1
74628,1159,113,1
74629,20,61,-1
74630,1440,41809,-1
74631,1276,52,-1
74632,20,17,1
74633,1440,134,-1
74634,1276,26,-1
74635,20,10,1
74636,1440,211,-1
74637,1276,13,-1
74638,20,10,1
74639,1440,205,-1
74640,1276,25,-1
74641,20,11,1
74642,1440,281,-1
74643,1276,10,-1
74644,20,35,1
74645,1440,147,-1
74646,1276,8,-1
74647,20,5,1
74648,1440,11007,-1
74649,1276,46,-1
74650,20,15,1
74651,1440,102,-1
74652,1276,9,-1
74653,20,6,1
74654,1358,183,-1
74655,563,77,1
74656,20,77,-1
74657,1440,4456,-1
74658,1276,27,-1
74659,20,10,1
74660,559,66791,-1
74661,1358,9986,-1
74662,20,44,1
74663,1440,61,-1
74664,1276,9,-1
74665,20,6,1
74666,1440,230,-1
74667,1276,20,-1
74668,20,6,1
74669,1440,219,-1
74670,1440,10,-1
74671,20,6,1
74672,1194,45,-1
74673,1440,202,-1
74674,20,19,1
74675,1276,26,-1
74676,1480,85,1
74677,645,31,1
74678,1440,84,-1
74679,1276,8,-1
74680,20,8,1
74681,20,19,-1
74682,563,202,1
74683,20,102,-1
74684,563,395,1
74685,20,110,-1
74686,1440,12845,-1
74687,1276,41,-1
74688,20,10,1
74689,1440,145,-1
74690,1276,8,-1
74691,20,6,1
74692,563,178,1
74693,1440,73,-1
74694,1276,9,-1
74695,20,34,1
74696,20,22,-1
74697,1440,221,-1
74698,1276,5,-1
74699,20,5,1
74700,1358,192,-1
74701,20,39157,1
74702,1440,51388,-1
74703,1276,56,-1
74704,20,19,1
74705,1440,92,-1
74706,1276,10,-1
74707,20,10,1
74708,1440,251,-1
74709,1276,13,-1
74710,20,11,1
74711,1440,142,-1
74712,1276,8,-1
74713,20,9,1
74714,1440,319,-1
74715,1276,10,-1
74716,20,8,1
74717,1077,95,1
74718,1440,86,-1
74719,1276,11,-1
74720,20,10,1
74721,20,25,-1
74722,1358,221,-1
74723,563,8,1
74724,20,123,-1
74725,563,172,1
74726,20,155,-1
74727,563,9278,1
74728,20,326,-1
74729,1440,113,-1
74730,1276,25,-1
74731,20,10,1
74732,1440,245,-1
74733,1297,19,-1
74734,20,45,1
74735,1077,180,1
74736,20,82,-1
74737,563,2102,1
74738,20,113,-1
74739,1077,730,1
74740,20,99,-1
74741,1358,1348,-1
74742,563,583,1
74743,20,113,-1
74744,1077,31171,1
74745,20,157,-1
74746,563,1433,1
74747,20,117,-1
74748,1077,1157,1
74749,20,146,-1
74750,1480,4986,1
74751,131,144,1
74752,20,134,-1
74753,563,76,1
74754,20,68,-1
74755,1358,43398,-1
74756,1440,406,-1
74757,20,15,1
74758,1276,42,-1
74759,1440,105,-1
74760,20,11,1
74761,1276,36,-1
74762,1440,257,-1
74763,20,15,1
74764,1276,27,-1
74765,1440,196,-1
74766,20,7,1
74767,1276,30,-1
74768,1440,189,-1
74769,20,11,1
74770,1276,22,-1
74771,1358,197,-1
74772,20,15,1
74773,563,314,1
74774,20,113,-1
74775,1440,13444,-1
74776,1276,23,-1
74777,20,7,1
74778,1440,200,-1
74779,1276,10,-1
74780,20,7,1
74781,1440,313,-1
74782,1276,22,-1
74783,20,9,1
74784,1358,99,-1
74785,1480,606,1
74786,1480,52,1
74787,1201,35,1
74788,20,76,-1
74789,20,10,-1
74790,603,6,1
74791,20,49,-1
74792,563,752,1
74793,20,100,-1
74794,1358,515,-1
74795,996,21343,-1
74796,20,34,1
74797,1440,47919,-1
74798,1276,36,-1
74799,20,11,1
74800,1440,116,-1
74801,1276,19,-1
74802,20,6,1
74803,1440,251,-1
74804,1276,12,-1
74805,20,9,1
74806,1440,329,-1
74807,1276,17,-1
74808,20,9,1
74809,1440,97,-1
74810,1276,9,-1
74811,20,6,1
74812,1440,220,-1
74813,1276,10,-1
74814,20,6,1
74815,563,250,1
74816,20,81,-1
74817,1077,3099,1
74818,20,147,-1
74819,1077,2692,1
74820,20,126,-1
74821,1077,2837,1
74822,20,113,-1
74823,1440,8309,-1
74824,1276,41,-1
74825,20,11,1
74826,1440,127,-1
74827,1276,8,-1
74828,20,8,1
74829,1440,242,-1
74830,1276,10,-1
74831,20,45,1
74832,1358,216,-1
74833,1440,226,-1
74834,20,23,1
74835,1276,20,-1
74836,20,36853,1
74837,424,22746,-1
74838,20,154,1
74839,563,298,1
74840,20,80,-1
74841,1077,10538,1
74842,20,169,-1
74843,1077,2536,1
74844,20,98,-1
74845,1077,495,1
74846,20,101,-1
74847,1077,429,1
74848,20,78,-1
74849,1358,17725,-1
74850,1440,198,-1
74851,20,20,1
74852,1440,45,-1
74853,1194,10,-1
74854,20,10,1
74855,1440,145,-1
74856,1276,8,-1
74857,20,6,1
74858,1440,344,-1
74859,1276,15,-1
74860,20,8,1
74861,1440,108,-1
74862,1276,15,-1
74863,20,6,1
74864,1358,183,-1
74865,1480,576,1
74866,131,89,1
74867,20,73,-1
74868,1077,3552,1
74869,20,118,-1
74870,563,53,1
74871,20,98,-1
74872,867,90689,-1
74873,1077,444,1
74874,20,189,-1
74875,1440,4621,-1
74876,1276,31,-1
74877,20,20,1
74878,1440,118,-1
74879,1276,19,-1
74880,20,16,1
74881,1440,207,-1
74882,1276,10,-1
74883,20,7,1
74884,1480,114,1
74885,131,30,1
74886,20,51,-1
74887,1440,36,-1
74888,1276,5,-1
74889,20,6,1
74890,1440,258,-1
74891,1276,28,-1
74892,20,15,1
74893,1440,175,-1
74894,1276,7,-1
74895,20,6,1
