pkt_i,len,iat,dir
18886,1480,88,1
18887,20,84,-1
18888,1201,87,1
18889,20,62,-1
18890,1480,129,1
18891,1480,65,1
18892,20,61,-1
18893,1201,75,1
18894,20,57,-1
18895,209,94,1
18896,20,56,-1
18897,1077,133,1
18898,20,72,-1
18899,1358,45617,-1
18900,563,1467,1
18901,20,125,-1
18902,1480,7577,1
18903,131,36,1
18904,20,126,-1
18905,1358,12914,-1
18906,1358,7806,-1
18907,20,41,1
18908,563,260,1
18909,20,145,-1
18910,1358,15189,-1
18911,1077,31121,1
18912,20,340,-1
18913,1126,1471,-1
18914,1077,561,1
18915,20,92,-1
18916,1480,6180,1
18917,1480,96,1
18918,1201,76,1
18919,20,45,-1
18920,20,24,-1
18921,1480,99,1
18922,1480,23,1
18923,20,83,-1
18924,1201,26,1
18925,20,44,-1
18926,1157,83,1
18927,20,53,-1
18928,1106,121357,-1
18929,1358,5930,-1
18930,20,24,1
18931,1358,57,-1
18932,1440,9613,-1
18933,20,38,1
18934,1276,47,-1
18935,1358,19,-1
18936,20,97,1
18937,1358,8900,-1
18938,1358,4399,-1
18939,20,38,1
18940,1077,3252,1
18941,20,230,-1
18942,1440,2720,-1
18943,1276,46,-1
18944,20,93,1
18945,563,1579,1
18946,20,128,-1
18947,563,253,1
18948,20,305,-1
18949,1440,11666,-1
18950,1440,35,-1
18951,1194,5,-1
18952,20,252,1
18953,1480,1455,1
18954,1480,30,1
18955,20,102,-1
18956,1201,56,1
18957,20,71,-1
18958,1480,100,1
18959,1480,61,1
18960,20,50,-1
18961,1201,58,1
18962,20,56,-1
18963,643,108,1
18964,20,58,-1
18965,563,11649,1
18966,20,146,-1
18967,1077,13968,1
18968,20,185,-1
18969,1077,2696,1
18970,20,149,-1
18971,563,2897,1
18972,20,82,-1
18973,1480,6485,1
18974,131,61,1
18975,20,100,-1
18976,1358,44673,-1
18977,1440,627,-1
18978,20,20,1
18979,1440,39,-1
18980,1194,9,-1
18981,1358,6,-1
18982,20,36,1
18983,1440,13846,-1
18984,1276,61,-1
18985,20,23,1
18986,1440,10697,-1
18987,1440,35,-1
18988,20,13,1
18989,1194,46,-1
18990,1077,355,1
18991,20,125,-1
18992,1480,778,1
18993,1480,95,1
18994,1201,61,1
18995,20,46,-1
18996,20,11,-1
18997,1480,32,1
18998,1480,65,1
18999,1201,25,1
19000,20,41,-1
19001,20,10,-1
19002,643,10,1
19003,20,79,-1
19004,1480,361,1
19005,1480,44,1
19006,1201,34,1
19007,20,50,-1
19008,20,10,-1
19009,1480,31,1
19010,1480,31,1
19011,1201,44,1
19012,20,42,-1
19013,20,10,-1
19014,643,10,1
19015,20,51,-1
19016,1077,6410,1
19017,20,331,-1
19018,1440,8252,-1
19019,1440,26,-1
19020,1440,6,-1
19021,1112,4,-1
19022,20,57,1
19023,1440,251,-1
19024,1440,10,-1
19025,20,10,1
19026,697,35,-1
19027,563,361,1
19028,20,275,-1
19029,563,466,1
19030,20,61,-1
19031,1440,98614,-1
19032,1276,45,-1
19033,20,117,1
19034,563,1559,1
19035,20,96,-1
19036,1480,123,1
19037,1480,70,1
19038,1201,48,1
19039,20,42,-1
19040,20,35,-1
19041,1480,243,1
19042,1480,66,1
19043,20,84,-1
19044,1201,49,1
19045,20,35,-1
19046,643,60,1
19047,20,36,-1
19048,1358,24713,-1
19049,350,1070,-1
19050,20,40,1
19051,1480,637,1
19052,1480,173,1
19053,20,138,-1
19054,1201,36,1
19055,20,126,-1
19056,1480,315,1
19057,1480,62,1
19058,20,56,-1
19059,1201,169,1
19060,20,79,-1
19061,643,80,1
19062,20,51,-1
19063,563,437,1
19064,20,86,-1
19065,1358,35830,-1
19066,563,1943,1
19067,20,115,-1
19068,563,331,1
19069,20,104,-1
19070,563,128,1
19071,20,107,-1
19072,1358,2939,-1
19073,1358,17261,-1
19074,20,38,1
19075,1358,34982,-1
19076,563,2079,1
19077,20,103,-1
19078,563,61,1
19079,20,52,-1
19080,1358,20709,-1
19081,563,915,-1
19082,20,35,1
19083,389,10970,-1
19084,20,63,1
19085,1358,5484,-1
19086,1440,45,-1
19087,1440,16,-1
19088,1194,3,-1
19089,1358,4,-1
19090,20,86,1
19091,1358,8622,-1
19092,1440,50,-1
19093,20,18,1
19094,1276,20,-1
19095,563,519,1
19096,20,92,-1
19097,1358,47661,-1
19098,563,1103,1
19099,20,92,-1
19100,563,463,1
19101,20,157,-1
19102,1077,221,1
19103,20,97,-1
19104,1077,9083,1
19105,20,172,-1
19106,563,5928,1
19107,20,172,-1
19108,1077,9004,1
19109,20,97,-1
19110,1077,576,1
19111,20,103,-1
19112,1077,2572,1
19113,20,114,-1
19114,1480,852,1
19115,131,82,1
19116,20,100,-1
19117,1077,7283,1
19118,20,154,-1
19119,1358,1996,-1
19120,1480,1121,1
19121,1480,30,1
19122,1201,20,1
19123,20,66,-1
19124,1480,7,1
19125,20,3,-1
19126,1480,15,1
19127,1201,25,1
19128,1480,144,1
19129,1480,24,1
19130,1480,84,1
19131,1480,27,1
19132,20,13,-1
19133,1480,4,1
19134,20,2,-1
19135,20,5,-1
19136,922,15,1
19137,1480,108,1
19138,20,9,-1
19139,20,8,-1
19140,1480,6,1
19141,1230,29,1
19142,20,92,-1
19143,20,10,-1
19144,249,10,1
19145,20,73,-1
19146,1480,185,1
19147,1480,35,1
19148,1201,27,1
19149,20,41,-1
19150,20,9,-1
19151,1480,20,1
19152,1480,23,1
19153,1201,19,1
19154,20,14,-1
19155,20,31,-1
19156,643,9,1
19157,20,37,-1
19158,1358,23700,-1
19159,1440,43,-1
19160,1276,5,-1
19161,20,100,1
19162,1440,4932,-1
19163,1276,23,-1
19164,20,8,1
19165,1440,77,-1
19166,553,7,-1
19167,20,168,1
19168,563,86,1
19169,20,118,-1
19170,1440,3988,-1
19171,1440,64,-1
19172,20,24,1
19173,1194,36,-1
19174,1440,4647,-1
19175,20,46,1
19176,1440,105,-1
19177,1194,20,-1
19178,20,167,1
19179,1440,30286,-1
19180,1440,46,-1
19181,20,10,1
19182,1194,14,-1
19183,1440,5,-1
19184,1276,5,-1
19185,20,82,1
19186,1358,18424,-1
19187,563,1152,1
19188,20,167,-1
19189,563,248,1
19190,20,133,-1
19191,563,35954,1
19192,20,145,-1
19193,1077,3719,1
19194,20,330,-1
19195,1358,62,-1
19196,563,1368,1
19197,20,174,-1
19198,1480,540,1
19199,1480,61,1
19200,20,59,-1
19201,1201,54,1
19202,20,56,-1
19203,1480,118,1
19204,1480,66,1
19205,20,65,-1
19206,1201,82,1
19207,20,51,-1
19208,643,76,1
19209,20,54,-1
19210,1358,19860,-1
19211,1480,1395,1
19212,1480,92,1
19213,20,65,-1
19214,1201,70,1
19215,20,61,-1
19216,1480,303,1
19217,1480,29,1
19218,20,86,-1
19219,1201,30,1
19220,20,46,-1
19221,643,82,1
19222,20,79,-1
19223,256,4364,-1
19224,1358,16933,-1
19225,20,44,1
19226,1358,7195,-1
19227,1480,1368,1
19228,1480,84,1
19229,20,102,-1
19230,1201,31,1
19231,20,85,-1
19232,1480,149,1
19233,1480,66,1
19234,20,83,-1
19235,1201,29,1
19236,20,69,-1
19237,643,48,1
19238,20,59,-1
19239,1358,70294,-1
19240,1480,1395,1
19241,1480,116,1
19242,20,67,-1
19243,1201,88,1
19244,20,70,-1
19245,1480,121,1
19246,1480,29,1
19247,20,59,-1
19248,1201,58,1
19249,20,120,-1
19250,643,50,1
19251,20,82,-1
19252,1358,14823,-1
19253,1358,11608,-1
19254,20,29,1
19255,1440,9794,-1
19256,1440,43,-1
19257,1194,5,-1
19258,20,99,1
19259,563,5508,1
19260,20,127,-1
19261,563,87,1
19262,20,84,-1
19263,1440,982,-1
19264,1276,35,-1
19265,1358,9,-1
19266,20,90,1
19267,643,2665,-1
19268,563,1454,1
19269,20,118,-1
19270,1440,15759,-1
19271,1440,42,-1
19272,1194,15,-1
19273,20,99,1
19274,1358,10160,-1
19275,1440,9605,-1
19276,20,56,1
19277,1276,90,-1
19278,563,1590,1
19279,20,128,-1
19280,563,185,1
19281,20,149,-1
19282,563,948,1
19283,20,128,-1
19284,1358,6124,-1
19285,1440,16020,-1
19286,20,36,1
19287,1440,40,-1
19288,1194,11,-1
19289,1440,5,-1
19290,1276,6,-1
19291,1358,4,-1
19292,20,62,1
19293,563,1405,1
19294,20,66,-1
19295,563,198,1
19296,20,78,-1
19297,1358,63412,-1
19298,563,498,1
19299,20,169,-1
19300,111,715,-1
19301,563,1322,1
19302,20,105,-1
19303,1440,12512,-1
19304,1276,30,-1
19305,20,87,1
19306,1358,9520,-1
19307,563,321,1
19308,20,174,-1
19309,1358,67086,-1
19310,1440,12970,-1
19311,20,36,1
19312,1440,36,-1
19313,1194,10,-1
19314,20,66,1
19315,1358,17490,-1
19316,1312,6863,-1
19317,20,26,1
19318,1358,18886,-1
19319,1440,19784,-1
19320,20,36,1
19321,1440,40,-1
19322,1194,17,-1
19323,20,79,1
19324,1440,16412,-1
19325,1440,46,-1
19326,20,10,1
19327,1194,27,-1
19328,1358,19396,-1
19329,20,72,1
19330,1440,27961,-1
19331,1276,61,-1
19332,20,208,1
19333,1480,11626,1
19334,131,172,1
19335,20,195,-1
19336,1440,3793,-1
19337,1440,29,-1
19338,1194,15,-1
19339,20,75,1
19340,1440,10216,-1
19341,1276,61,-1
19342,20,22,1
19343,1358,38,-1
19344,1440,8365,-1
19345,20,30,1
19346,1276,45,-1
19347,1358,605,-1
19348,20,13,1
19349,1077,133,1
19350,20,87,-1
19351,1480,900,1
19352,1480,78,1
19353,20,92,-1
19354,1201,29,1
19355,20,41,-1
19356,1480,114,1
19357,1480,25,1
19358,20,66,-1
19359,1201,28,1
19360,20,41,-1
19361,1157,49,1
19362,20,49,-1
19363,1440,11153,-1
19364,1440,39,-1
19365,1440,5,-1
19366,1186,4,-1
19367,20,83,1
19368,563,614,1
19369,20,157,-1
19370,1440,7243,-1
19371,1440,96,-1
19372,1194,13,-1
19373,20,211,1
19374,1440,13006,-1
19375,1276,75,-1
19376,20,20,1
19377,1358,56,-1
19378,1480,1077,1
19379,1480,99,1
19380,1201,40,1
19381,20,64,-1
19382,1480,108,1
19383,20,146,-1
19384,685,20,1
19385,20,136,-1
19386,1480,2094,1
19387,1480,187,1
19388,20,145,-1
19389,1201,144,1
19390,20,134,-1
19391,1480,262,1
19392,1480,170,1
19393,20,144,-1
19394,1201,142,1
19395,20,123,-1
19396,643,182,1
19397,20,167,-1
19398,1480,36780,1
19399,131,113,1
19400,20,76,-1
19401,1480,5738,1
19402,131,103,1
19403,20,70,-1
19404,1358,25920,-1
19405,1480,1464,1
19406,1480,92,1
19407,20,95,-1
19408,1201,66,1
19409,20,53,-1
19410,1480,105,1
19411,1480,68,1
19412,20,126,-1
19413,1201,29,1
19414,20,53,-1
19415,643,73,1
19416,20,88,-1
19417,1282,30282,-1
19418,563,304,1
19419,20,739,-1
19420,1480,3615,1
19421,1480,76,1
19422,20,81,-1
19423,1201,30,1
19424,20,67,-1
19425,1480,82,1
19426,1480,61,1
19427,20,50,-1
19428,1201,58,1
19429,20,46,-1
19430,643,66,1
19431,20,49,-1
19432,1358,10161,-1
19433,1358,18480,-1
19434,20,35,1
19435,1358,28456,-1
19436,1480,1906,1
19437,1480,38,1
19438,1201,78,1
19439,20,82,-1
19440,20,19,-1
19441,1480,80,1
19442,1480,67,1
19443,20,82,-1
19444,1201,27,1
19445,20,45,-1
19446,643,75,1
19447,20,51,-1
19448,1358,32201,-1
19449,1480,4504,1
19450,1480,51,1
19451,20,123,-1
19452,1201,98,1
19453,20,126,-1
19454,1480,133,1
19455,1480,103,1
19456,1201,97,1
19457,20,205,-1
19458,20,84,-1
19459,1480,131,1
19460,1480,101,1
19461,20,122,-1
19462,1201,46,1
19463,20,105,-1
19464,1480,127,1
19465,1480,99,1
19466,20,93,-1
19467,1201,82,1
19468,20,101,-1
19469,209,46,1
19470,20,67,-1
19471,1077,334,1
19472,20,101,-1
19473,1358,22233,-1
19474,563,5269,1
19475,20,468,-1
19476,563,742,1
19477,20,212,-1
19478,932,895,-1
19479,563,93,1
19480,20,240,-1
19481,563,1115,1
19482,20,179,-1
19483,563,436,1
19484,20,102,-1
19485,563,126,1
19486,20,66,-1
19487,1358,4384,-1
19488,1358,3942,-1
19489,20,15,1
19490,563,1559,1
19491,20,112,-1
19492,1358,5142,-1
19493,563,2746,1
19494,20,268,-1
19495,1077,1142,1
19496,20,267,-1
19497,1440,2613,-1
19498,1440,61,-1
19499,1194,15,-1
19500,20,148,1
19501,1358,991,-1
19502,1358,1631,-1
19503,20,30,1
19504,563,5873,1
19505,20,283,-1
19506,563,344,1
19507,20,116,-1
19508,1480,1559,1
19509,131,155,1
19510,20,124,-1
19511,563,389,1
19512,20,309,-1
19513,563,350,1
19514,20,110,-1
19515,563,238,1
19516,20,116,-1
19517,1358,23521,-1
19518,20,39705,1
19519,1234,28084,-1
19520,20,1201,1
19521,563,3450,1
19522,20,108,-1
19523,563,756,1
19524,20,94,-1
19525,563,934,1
19526,20,144,-1
19527,1358,67569,-1
19528,1480,3889,1
19529,1480,294,1
19530,20,312,-1
19531,1201,68,1
19532,20,144,-1
19533,1480,402,1
19534,1480,235,1
19535,20,344,-1
19536,1201,98,1
19537,20,146,-1
19538,643,463,1
19539,20,259,-1
19540,1358,25348,-1
19541,563,2154,1
19542,20,205,-1
19543,1358,16732,-1
19544,1480,784,1
19545,1480,59,1
19546,1201,28,1
19547,1480,72,1
19548,20,21,-1
19549,1480,9,1
19550,20,5,-1
19551,1201,17,1
19552,20,32,-1
19553,1480,34,1
19554,20,6,-1
19555,725,14,1
19556,20,39,-1
19557,1480,513,1
19558,1480,44,1
19559,1201,28,1
19560,20,46,-1
19561,20,11,-1
19562,1480,27,1
19563,1480,29,1
19564,1201,30,1
19565,20,54,-1
19566,20,10,-1
19567,643,8,1
19568,20,53,-1
19569,350,4580,-1
19570,1358,5975,-1
19571,20,113,1
19572,1358,2353,-1
19573,1358,35279,-1
19574,20,38,1
19575,1480,1065,1
19576,645,295,1
19577,20,68,-1
19578,1358,31597,-1
19579,1358,12784,-1
19580,20,156,1
19581,1480,2065,1
19582,1480,148,1
19583,20,97,-1
19584,1201,41,1
19585,20,63,-1
19586,1480,148,1
19587,1480,72,1
19588,20,93,-1
19589,1201,75,1
19590,20,56,-1
19591,643,82,1
19592,20,72,-1
19593,1077,2758,1
19594,20,74,-1
19595,563,19261,1
19596,20,148,-1
19597,932,13420,-1
19598,1480,1709,1
19599,1480,76,1
19600,20,64,-1
19601,1201,48,1
19602,20,46,-1
19603,1480,104,1
19604,1480,67,1
19605,20,45,-1
19606,1201,42,1
19607,20,66,-1
19608,129,27,1
19609,20,45,-1
19610,1440,84275,-1
19611,1440,48,-1
19612,1194,5,-1
19613,20,95,1
19614,1440,5702,-1
19615,1276,72,-1
19616,20,12,1
19617,1358,6168,-1
19618,1440,3491,-1
19619,20,36,1
19620,1276,38,-1
19621,1358,4466,-1
19622,20,36,1
19623,1358,2688,-1
19624,1440,5706,-1
19625,20,39,1
19626,1276,39,-1
19627,1358,5178,-1
19628,20,185,1
19629,1480,1950,1
19630,1480,90,1
19631,20,77,-1
19632,1201,71,1
19633,20,48,-1
19634,1480,104,1
19635,1440,61,-1
19636,1276,20,-1
19637,1358,4,-1
19638,1480,42,1
19639,1201,61,1
19640,20,43,-1
19641,643,92,1
19642,20,149,-1
19643,1440,1879,-1
19644,1276,22,-1
19645,20,9,1
19646,1440,3389,-1
19647,137,23,-1
19648,20,6,1
19649,563,277,1
19650,20,96,-1
19651,1358,8400,-1
19652,1440,289,-1
19653,20,17,1
19654,1440,33,-1
19655,1194,6,-1
19656,1358,5,-1
19657,20,40,1
19658,1440,11318,-1
19659,1440,46,-1
19660,20,11,1
19661,1440,26,-1
19662,1112,5,-1
19663,20,59,1
19664,563,393,1
19665,20,113,-1
19666,1440,70809,-1
19667,1440,47,-1
19668,20,12,1
19669,1194,29,-1
19670,1440,8,-1
19671,1440,5,-1
19672,1194,5,-1
19673,20,36,1
19674,1077,15625,1
19675,20,143,-1
19676,1440,1271,-1
19677,1440,21,-1
19678,1194,4,-1
19679,1440,4,-1
19680,1440,2,-1
19681,1194,4,-1
19682,20,37,1
19683,563,607,1
19684,20,184,-1
19685,1358,12593,-1
19686,1440,45,-1
19687,20,11,1
19688,1276,25,-1
19689,1358,61,-1
19690,20,164,1
19691,563,2593,1
19692,20,278,-1
19693,1480,3121,1
19694,1480,292,1
19695,20,308,-1
19696,1201,117,1
19697,20,163,-1
19698,1480,465,1
19699,1480,242,1
19700,1201,452,1
19701,20,627,-1
19702,20,48,-1
19703,129,204,1
19704,20,76,-1
19705,1440,4127,-1
19706,1440,55,-1
19707,1440,5,-1
19708,1112,5,-1
19709,1440,4,-1
19710,1440,3,-1
19711,1194,4,-1
19712,1440,4,-1
19713,1276,5,-1
19714,20,76,1
19715,563,1422,1
19716,20,110,-1
19717,563,366,1
19718,20,118,-1
19719,1480,5480,1
19720,1480,27,1
19721,20,97,-1
19722,1201,174,1
19723,20,100,-1
19724,1480,102,1
19725,1480,85,1
19726,20,60,-1
19727,1201,76,1
19728,20,58,-1
19729,129,77,1
19730,20,56,-1
19731,1077,150,1
19732,20,59,-1
19733,1440,3783,-1
19734,499,37,-1
19735,20,101,1
19736,1480,2275,1
19737,131,91,1
19738,20,97,-1
19739,563,33236,1
19740,20,135,-1
19741,563,13878,1
19742,20,224,-1
19743,1480,1543,1
19744,131,25,1
19745,20,133,-1
19746,1077,411,1
19747,20,120,-1
19748,1077,530,1
19749,20,87,-1
19750,1480,3742,1
19751,1480,33,1
19752,20,129,-1
19753,213,43,1
19754,20,72,-1
19755,1358,15135,-1
19756,1358,6729,-1
19757,20,24,1
19758,1077,1111,1
19759,20,85,-1
19760,563,199,1
19761,20,87,-1
19762,1358,21296,-1
19763,563,2252,1
19764,20,153,-1
19765,1480,133,1
19766,1480,108,1
19767,20,124,-1
19768,1201,32,1
19769,20,97,-1
19770,1480,78,1
19771,1480,59,1
19772,20,44,-1
19773,1201,60,1
19774,20,78,-1
19775,643,39,1
19776,20,52,-1
19777,263,23365,-1
19778,1480,1407,1
19779,1480,92,1
19780,20,126,-1
19781,1201,28,1
19782,20,95,-1
19783,1480,78,1
19784,1480,22,1
19785,20,105,-1
19786,1201,54,1
19787,20,59,-1
19788,643,70,1
19789,20,48,-1
19790,1480,64908,1
19791,131,92,1
19792,20,85,-1
19793,1358,19616,-1
19794,1480,1503,1
19795,1480,82,1
19796,20,74,-1
19797,1201,26,1
19798,20,52,-1
19799,1480,159,1
19800,1480,89,1
19801,20,62,-1
19802,1201,61,1
19803,20,58,-1
19804,129,74,1
19805,20,136,-1
19806,1358,9753,-1
19807,1480,1046,1
19808,1480,32,1
19809,1201,15,1
19810,20,61,-1
19811,20,12,-1
19812,603,10,1
19813,20,59,-1
19814,1480,15,1
19815,1480,19,1
19816,213,26,1
19817,20,14,-1
19818,20,36,-1
19819,1077,25,1
19820,20,42,-1
19821,602,29325,-1
19822,1358,29410,-1
19823,20,38,1
19824,1358,7010,-1
19825,1077,337,1
19826,20,110,-1
19827,1358,21934,-1
19828,563,357,1
19829,20,101,-1
19830,1358,430,-1
19831,563,1080,1
19832,20,87,-1
19833,563,25,1
19834,20,131,-1
19835,563,1060,1
19836,20,91,-1
19837,1358,370,-1
19838,563,1314,1
19839,20,92,-1
19840,1358,15586,-1
19841,563,1622,1
19842,20,122,-1
19843,1358,24686,-1
19844,1480,430,1
19845,131,30,1
19846,20,56,-1
19847,563,1576,1
19848,20,95,-1
19849,563,134,1
19850,20,112,-1
19851,1358,9038,-1
19852,1480,1559,1
19853,1480,79,1
19854,1201,61,1
19855,20,44,-1
19856,20,36,-1
19857,1480,113,1
19858,1480,123,1
19859,20,61,-1
19860,1201,59,1
19861,20,74,-1
19862,643,45,1
19863,20,47,-1
19864,147,8597,-1
19865,1480,6239,1
19866,131,116,1
19867,20,109,-1
19868,1358,26120,-1
19869,1480,1794,1
19870,1480,93,1
19871,1201,93,1
19872,20,41,-1
19873,20,24,-1
19874,1480,65,1
19875,1480,66,1
19876,20,89,-1
19877,1201,33,1
19878,20,80,-1
19879,129,126,1
19880,20,77,-1
19881,1358,27715,-1
19882,1358,26359,-1
19883,20,36,1
19884,1358,1404,-1
19885,1480,244,1
19886,1480,218,1
19887,20,145,-1
19888,1201,26,1
19889,20,138,-1
19890,1480,73,1
19891,1480,22,1
19892,20,120,-1
19893,1201,25,1
19894,20,87,-1
19895,129,65,1
19896,20,55,-1
19897,1097,37629,-1
19898,1480,6742,1
19899,1480,110,1
19900,20,133,-1
19901,1201,44,1
19902,20,63,-1
19903,1480,156,1
19904,1480,101,1
19905,20,73,-1
19906,1201,88,1
19907,20,80,-1
19908,643,88,1
19909,20,82,-1
19910,1440,35724,-1
19911,1276,45,-1
19912,1358,6,-1
19913,20,108,1
19914,1358,113,-1
19915,563,468,1
19916,20,114,-1
19917,563,5892,1
19918,20,118,-1
19919,563,409,1
19920,20,76,-1
19921,1358,5615,-1
19922,1358,9727,-1
19923,20,149,1
19924,1440,97,-1
19925,1276,10,-1
19926,20,51,1
19927,563,14364,1
19928,20,168,-1
19929,563,262,1
19930,20,79,-1
19931,1480,554,1
19932,1480,42,1
19933,1201,32,1
19934,20,56,-1
19935,20,10,-1
19936,1480,13,1
19937,1480,35,1
19938,767,26,1
19939,20,69,-1
19940,20,7,-1
19941,1077,23,1
19942,20,76,-1
19943,563,19,1
19944,20,50,-1
19945,1077,921,1
19946,20,92,-1
19947,1358,3874,-1
19948,1440,23,-1
19949,1276,3,-1
19950,20,69,1
19951,1440,2018,-1
19952,1440,20,-1
19953,20,8,1
19954,1194,21,-1
19955,1440,558,-1
19956,20,13,1
19957,1276,29,-1
19958,1440,754,-1
19959,20,36,1
19960,1440,37,-1
19961,1194,5,-1
19962,20,51,1
19963,1358,1112,-1
19964,1440,6824,-1
19965,20,81,1
19966,1276,41,-1
19967,563,254,1
19968,20,53,-1
19969,1480,159,1
19970,1480,42,1
19971,213,25,1
19972,20,71,-1
19973,20,10,-1
19974,1480,639,1
19975,1480,70,1
19976,20,52,-1
19977,1201,58,1
19978,20,61,-1
19979,1480,77,1
19980,171,56,1
19981,20,54,-1
19982,563,2664,1
19983,20,69,-1
19984,1005,25196,-1
19985,563,1267,1
19986,20,119,-1
19987,1358,20919,-1
19988,1480,387,1
19989,1480,66,1
19990,213,25,1
19991,20,45,-1
19992,20,25,-1
19993,1480,20393,1
19994,131,112,1
19995,20,84,-1
19996,1077,5496,1
19997,20,118,-1
19998,563,335,1
19999,20,119,-1
20000,1480,9386,1
20001,645,115,1
20002,20,91,-1
20003,311,69625,-1
20004,20,36253,1
20005,1440,27485,-1
20006,1440,57,-1
20007,1194,10,-1
20008,20,101,1
20009,1358,4041,-1
20010,20,538,1
20011,1077,3475,1
20012,20,234,-1
20013,1358,3257,-1
20014,1480,4674,1
20015,1480,108,1
20016,1201,28,1
20017,20,51,-1
20018,20,20,-1
20019,1480,108,1
20020,1480,66,1
20021,20,117,-1
20022,1201,32,1
20023,20,46,-1
20024,1157,87,1
20025,20,61,-1
20026,1440,26282,-1
20027,1276,49,-1
20028,20,108,1
20029,1480,1601,1
20030,1480,94,1
20031,20,123,-1
20032,1201,34,1
20033,20,48,-1
20034,1480,125,1
20035,1480,79,1
20036,20,82,-1
20037,1201,66,1
20038,20,61,-1
20039,643,92,1
20040,20,61,-1
20041,1440,844,-1
20042,1276,21,-1
20043,20,56,1
20044,1440,1611,-1
20045,1440,20,-1
20046,20,8,1
20047,1194,20,-1
20048,563,165,1
20049,20,96,-1
20050,1358,54,-1
20051,1358,560,-1
20052,20,12,1
20053,1358,30,-1
20054,1440,1857,-1
20055,20,36,1
20056,1276,82,-1
20057,1358,183,-1
20058,20,521,1
20059,1440,1071,-1
20060,1276,59,-1
20061,20,20,1
20062,1440,1166,-1
20063,1276,75,-1
20064,20,25,1
20065,1358,244,-1
20066,563,480,1
20067,20,344,-1
20068,1440,3844,-1
20069,1276,25,-1
20070,20,17,1
20071,1440,5482,-1
20072,1276,31,-1
20073,20,8,1
20074,1440,33,-1
20075,1440,6,-1
20076,1440,3,-1
20077,82,4,-1
20078,20,44,1
20079,563,658,1
20080,20,126,-1
20081,563,9840,1
20082,20,146,-1
20083,1480,3044,1
20084,131,109,1
20085,20,85,-1
20086,1440,23314,-1
20087,1276,97,-1
20088,20,262,1
20089,563,2907,1
20090,20,164,-1
20091,1077,15317,1
20092,20,200,-1
20093,1358,36967,-1
20094,1358,13668,-1
20095,20,37,1
20096,1480,8590,1
20097,1159,31,1
20098,20,133,-1
20099,1097,12619,-1
20100,1480,1680,1
20101,1480,48,1
20102,20,97,-1
20103,1201,28,1
20104,20,54,-1
20105,1480,137,1
20106,1480,109,1
20107,20,96,-1
20108,1201,27,1
20109,20,83,-1
20110,643,42,1
20111,20,56,-1
20112,563,3829,1
20113,20,94,-1
20114,1358,14819,-1
20115,563,3168,1
20116,20,333,-1
20117,563,205,1
20118,20,253,-1
20119,563,1501,1
20120,20,499,-1
20121,563,1168,1
20122,20,226,-1
20123,1358,5131,-1
20124,1077,11312,1
20125,20,272,-1
20126,563,211,1
20127,20,97,-1
20128,1077,3250,1
20129,20,156,-1
20130,1358,7221,-1
20131,1077,470,1
20132,20,144,-1
20133,1358,34138,-1
20134,20,40107,1
20135,641,76,-1
20136,20,393,1
20137,563,4163,1
20138,20,286,-1
20139,563,190,1
20140,20,219,-1
20141,1358,39272,-1
20142,1440,94,-1
20143,1276,19,-1
20144,20,199,1
20145,1358,1019,-1
20146,1440,33,-1
20147,20,15,1
20148,1276,21,-1
20149,563,524,1
20150,20,146,-1
20151,1358,180,-1
20152,1440,1061,-1
20153,20,25,1
20154,1276,34,-1
20155,1358,32,-1
20156,1440,5,-1
20157,1276,4,-1
20158,1358,4,-1
20159,1358,181,-1
20160,20,0,1
20161,563,0,1
20162,20,0,-1
20163,1358,380,-1
20164,563,852,1
20165,20,98,-1
20166,1440,509,-1
20167,1276,27,-1
20168,1358,7,-1
20169,20,79,1
20170,1358,4003,-1
20171,1440,437,-1
20172,20,17,1
20173,1276,25,-1
20174,1358,394,-1
20175,20,15,1
20176,1440,45,-1
20177,1440,8,-1
20178,1194,5,-1
20179,20,43,1
20180,1440,13027,-1
20181,1440,46,-1
20182,20,12,1
20183,1194,36,-1
20184,1440,10,-1
20185,1440,5,-1
20186,1440,5,-1
20187,1112,5,-1
20188,20,45,1
20189,563,316,1
20190,20,100,-1
20191,1440,3733,-1
20192,1440,0,-1
20193,20,0,1
20194,1194,0,-1
20195,1358,1,-1
20196,1358,0,-1
20197,20,4405,1
20198,563,1143,1
20199,20,68,-1
20200,1480,9516,1
20201,131,92,1
20202,20,113,-1
20203,563,2720,1
20204,20,138,-1
20205,1480,5573,1
20206,645,37,1
20207,20,113,-1
20208,1480,159,1
20209,645,297,1
20210,20,64,-1
20211,1440,68257,-1
20212,1276,46,-1
20213,20,111,1
20214,1440,14017,-1
20215,1276,46,-1
20216,1440,5,-1
20217,1440,3,-1
20218,1194,5,-1
20219,1440,4,-1
20220,1440,4,-1
20221,1194,4,-1
20222,1440,3,-1
20223,1440,3,-1
20224,1194,4,-1
20225,1358,4,-1
20226,20,52,1
20227,1440,865,-1
20228,1276,11,-1
20229,20,8,1
20230,563,418,1
20231,20,236,-1
20232,563,938,1
20233,20,150,-1
20234,1440,2495,-1
20235,1276,72,-1
20236,1440,11,-1
20237,1276,9,-1
20238,20,133,1
20239,1440,829,-1
20240,1276,64,-1
20241,20,22,1
20242,1440,56,-1
20243,1276,15,-1
